company,Company_Status,location,location_Status,industry,Industry_Status,total_laid_off,layoffs_Status,percentage_laid_off,Percentage_Status,date,Date_Status,year,Year_Status,Month,Month_Status,stage,country,funds_raised_millions,Funds_Status
SOCURE,Reported,RENO,Reported,FINANCE,Reported,69,Reported,0.13,Reported,17/06/2022,Reported,2022,Reported,6,Reported,SERIES E,UNITED STATES,646,Reported
SOCURE,Reported,RENO,Reported,FINANCE,Reported,104,Reported,0.19,Reported,05/01/2023,Reported,2023,Reported,1,Reported,SERIES E,UNITED STATES,646,Reported
SOFI,Reported,SF BAY AREA,Reported,FINANCE,Reported,0,missing,0,missing,30/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,UNITED STATES,3000,Reported
SOFI,Reported,SF BAY AREA,Reported,FINANCE,Reported,112,Reported,0.07,Reported,20/05/2020,Reported,2020,Reported,5,Reported,PRIVATE EQUITY,UNITED STATES,2500,Reported
SOFTWARE AG,Reported,FRANKFURT,Reported,DATA,Reported,200,Reported,0.04,Reported,31/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,GERMANY,344,Reported
SOJERN,Reported,SF BAY AREA,Reported,MARKETING,Reported,300,Reported,0.5,Reported,03/04/2020,Reported,2020,Reported,4,Reported,SERIES D,UNITED STATES,162,Reported
SOLARISBANK,Reported,BERLIN,Reported,FINANCE,Reported,0,missing,0.1,Reported,29/09/2022,Reported,2022,Reported,9,Reported,UNKNOWN,GERMANY,385,Reported
SOLUTO,Reported,TEL AVIV,Reported,SUPPORT,Reported,120,Reported,1,Reported,24/07/2022,Reported,2022,Reported,7,Reported,ACQUIRED,ISRAEL,18,Reported
SONDER,Reported,SF BAY AREA,Reported,TRAVEL,Reported,100,Reported,0.14,Reported,01/03/2023,Reported,2023,Reported,3,Reported,POST-IPO,UNITED STATES,839,Reported
SONDER,Reported,SF BAY AREA,Reported,TRAVEL,Reported,250,Reported,0.21,Reported,08/06/2022,Reported,2022,Reported,6,Reported,POST-IPO,UNITED STATES,839,Reported
SONDER,Reported,SF BAY AREA,Reported,TRAVEL,Reported,400,Reported,0.33,Reported,24/03/2020,Reported,2020,Reported,3,Reported,SERIES D,UNITED STATES,359,Reported
SONDERMIND,Reported,DENVER,Reported,HEALTHCARE,Reported,0,missing,0.15,Reported,16/12/2022,Reported,2022,Reported,12,Reported,SERIES C,UNITED STATES,183,Reported
SONO MOTORS,Reported,MUNICH,Reported,TRANSPORTATION,Reported,300,Reported,0,missing,27/02/2023,Reported,2023,Reported,2,Reported,POST-IPO,GERMANY,126,Reported
SONOS,Reported,NEW YORK CITY,Reported,CONSUMER,Reported,174,Reported,0.12,Reported,24/06/2020,Reported,2020,Reported,6,Reported,POST-IPO,UNITED STATES,455.2,Reported
SOPHOS,Reported,OXFORD,Reported,SECURITY,Reported,450,Reported,0.1,Reported,18/01/2023,Reported,2023,Reported,1,Reported,ACQUIRED,UNITED STATES,125,Reported
SORABEL,Reported,JAKARTA,Reported,RETAIL,Reported,0,missing,1,Reported,23/07/2020,Reported,2020,Reported,7,Reported,SERIES B,INDONESIA,27,Reported
SOUNDCLOUD,Reported,BERLIN,Reported,CONSUMER,Reported,0,missing,0.2,Reported,03/08/2022,Reported,2022,Reported,8,Reported,UNKNOWN,GERMANY,542,Reported
SOUNDHOUND,Reported,SF BAY AREA,Reported,OTHER,Reported,45,Reported,0.1,Reported,10/11/2022,Reported,2022,Reported,11,Reported,POST-IPO,UNITED STATES,326,Reported
SOUNDHOUND,Reported,SF BAY AREA,Reported,OTHER,Reported,200,Reported,0.5,Reported,05/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,UNITED STATES,326,Reported
SOURCEGRAPH,Reported,SF BAY AREA,Reported,PRODUCT,Reported,24,Reported,0.08,Reported,21/06/2022,Reported,2022,Reported,6,Reported,SERIES D,UNITED STATES,248,Reported
SPACES,Reported,LOS ANGELES,Reported,MEDIA,Reported,0,missing,0,missing,24/08/2020,Reported,2020,Reported,8,Reported,ACQUIRED,UNITED STATES,9.5,Reported
SPACESHIP,Reported,SYDNEY,Reported,FINANCE,Reported,0,missing,0,missing,19/01/2023,Reported,2023,Reported,1,Reported,SERIES A,AUSTRALIA,41,Reported
SPIN,Reported,SF BAY AREA,Reported,TRANSPORTATION,Reported,0,missing,0.25,Reported,08/01/2022,Reported,2022,Reported,1,Reported,ACQUIRED,UNITED STATES,8,Reported
SPIN,Reported,SF BAY AREA,Reported,TRANSPORTATION,Reported,78,Reported,0.1,Reported,30/09/2022,Reported,2022,Reported,9,Reported,ACQUIRED,UNITED STATES,8,Reported
SPLICE,Reported,NEW YORK CITY,Reported,MEDIA,Reported,23,Reported,0,missing,20/07/2022,Reported,2022,Reported,7,Reported,SERIES D,UNITED STATES,159,Reported
SPLUNK,Reported,SF BAY AREA,Reported,DATA,Reported,70,Reported,0.01,Reported,16/06/2020,Reported,2020,Reported,6,Reported,POST-IPO,UNITED STATES,40,Reported
SPLUNK,Reported,SF BAY AREA,Reported,DATA,Reported,325,Reported,0.04,Reported,01/02/2023,Reported,2023,Reported,2,Reported,POST-IPO,UNITED STATES,2400,Reported
SPLYT,Reported,LONDON,Reported,TRANSPORTATION,Reported,57,Reported,0,missing,18/11/2022,Reported,2022,Reported,11,Reported,SERIES B,UNITED KINGDOM,34,Reported
SPOTHERO,Reported,CHICAGO,Reported,TRANSPORTATION,Reported,0,missing,0,missing,24/03/2020,Reported,2020,Reported,3,Reported,SERIES D,UNITED STATES,117,Reported
SPOTHERO,Reported,CHICAGO,Reported,TRANSPORTATION,Reported,40,Reported,0.21,Reported,03/06/2020,Reported,2020,Reported,6,Reported,SERIES D,UNITED STATES,117,Reported
SPOTIFY,Reported,STOCKHOLM,Reported,MEDIA,Reported,0,missing,0,missing,06/10/2022,Reported,2022,Reported,10,Reported,POST-IPO,SWEDEN,2100,Reported
SPOTIFY,Reported,STOCKHOLM,Reported,MEDIA,Reported,0,missing,0,missing,09/11/2022,Reported,2022,Reported,11,Reported,POST-IPO,SWEDEN,2100,Reported
SPOTIFY,Reported,STOCKHOLM,Reported,MEDIA,Reported,600,Reported,0.06,Reported,23/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,SWEDEN,2100,Reported
SPREETAIL,Reported,AUSTIN,Reported,RETAIL,Reported,0,missing,0,missing,27/10/2022,Reported,2022,Reported,10,Reported,\N,UNITED STATES,0,missing
SPRING,Reported,SF BAY AREA,Reported,RETAIL,Reported,0,missing,0,missing,12/07/2022,Reported,2022,Reported,7,Reported,UNKNOWN,UNITED STATES,61,Reported
SPRINGBIG,Reported,MIAMI,Reported,SALES,Reported,37,Reported,0.23,Reported,01/12/2022,Reported,2022,Reported,12,Reported,POST-IPO,UNITED STATES,32,Reported
SPRINGLANE,Reported,DÜSSELDORF,Reported,FOOD,Reported,0,missing,0.35,Reported,28/10/2022,Reported,2022,Reported,10,Reported,SERIES C,GERMANY,11,Reported
SPRINKLR,Reported,NEW YORK CITY,Reported,SUPPORT,Reported,0,missing,0,missing,25/06/2020,Reported,2020,Reported,6,Reported,SERIES F,UNITED STATES,228,Reported
SPRINKLR,Reported,NEW YORK CITY,Reported,SUPPORT,Reported,50,Reported,0,missing,22/06/2022,Reported,2022,Reported,6,Reported,POST-IPO,UNITED STATES,429,Reported
SPRINKLR,Reported,NEW YORK CITY,Reported,SUPPORT,Reported,100,Reported,0.04,Reported,15/02/2023,Reported,2023,Reported,2,Reported,POST-IPO,UNITED STATES,429,Reported
SPYCE,Reported,BOSTON,Reported,FOOD,Reported,4,Reported,0.12,Reported,08/04/2020,Reported,2020,Reported,4,Reported,SERIES A,UNITED STATES,26,Reported
SQREAM,Reported,NEW YORK CITY,Reported,DATA,Reported,30,Reported,0.18,Reported,06/07/2022,Reported,2022,Reported,7,Reported,SERIES B,UNITED STATES,77,Reported
SQUADVOICE,Reported,COLUMBUS,Reported,REAL ESTATE,Reported,0,missing,0,missing,16/04/2020,Reported,2020,Reported,4,Reported,SERIES A,UNITED STATES,2,Reported
SQZ BIOTECH,Reported,BOSTON,Reported,HEALTHCARE,Reported,0,missing,0.6,Reported,01/12/2022,Reported,2022,Reported,12,Reported,POST-IPO,UNITED STATES,229,Reported
SSENSE,Reported,MONTREAL,Reported,RETAIL,Reported,138,Reported,0.07,Reported,27/01/2023,Reported,2023,Reported,1,Reported,SERIES A,CANADA,0,missing
STACK OVERFLOW,Reported,NEW YORK CITY,Reported,RECRUITING,Reported,40,Reported,0.15,Reported,05/05/2020,Reported,2020,Reported,5,Reported,SERIES D,UNITED STATES,68,Reported
STARRY,Reported,BOSTON,Reported,OTHER,Reported,0,missing,0.5,Reported,20/10/2022,Reported,2022,Reported,10,Reported,POST-IPO,UNITED STATES,260,Reported
STARRY,Reported,BOSTON,Reported,OTHER,Reported,100,Reported,0.24,Reported,18/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,UNITED STATES,260,Reported
STARSHIP,Reported,SF BAY AREA,Reported,TRANSPORTATION,Reported,0,missing,0.11,Reported,09/06/2022,Reported,2022,Reported,6,Reported,SERIES B,UNITED STATES,197,Reported
STARSHIP TECHNOLOGIES,Reported,TALLINN,Reported,TRANSPORTATION,Reported,30,Reported,0,missing,30/03/2020,Reported,2020,Reported,3,Reported,SERIES A,ESTONIA,82,Reported
STASH,Reported,NEW YORK CITY,Reported,FINANCE,Reported,32,Reported,0.08,Reported,06/12/2022,Reported,2022,Reported,12,Reported,UNKNOWN,UNITED STATES,480,Reported
STASH FINANCIAL,Reported,NEW YORK CITY,Reported,FINANCE,Reported,40,Reported,0.08,Reported,30/06/2022,Reported,2022,Reported,6,Reported,UNKNOWN,UNITED STATES,480,Reported
STASHAWAY,Reported,SINGAPORE,Reported,FINANCE,Reported,31,Reported,0.14,Reported,09/06/2022,Reported,2022,Reported,6,Reported,SERIES D,SINGAPORE,61,Reported
STAX,Reported,ORLANDO,Reported,FINANCE,Reported,24,Reported,0,missing,24/02/2023,Reported,2023,Reported,2,Reported,SERIES D,UNITED STATES,263,Reported
STAY ALFRED,Reported,SPOKANE,Reported,TRAVEL,Reported,221,Reported,1,Reported,20/05/2020,Reported,2020,Reported,5,Reported,SERIES B,UNITED STATES,62,Reported
STEDI,Reported,BOULDER,Reported,PRODUCT,Reported,23,Reported,0.3,Reported,02/08/2022,Reported,2022,Reported,8,Reported,SERIES B,UNITED STATES,75,Reported
STINT,Reported,LONDON,Reported,HR,Reported,28,Reported,0.2,Reported,19/07/2022,Reported,2022,Reported,7,Reported,UNKNOWN,UNITED KINGDOM,0,missing
STITCH FIX,Reported,SF BAY AREA,Reported,RETAIL,Reported,0,missing,0.2,Reported,05/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,UNITED STATES,79,Reported
STITCH FIX,Reported,SF BAY AREA,Reported,RETAIL,Reported,330,Reported,0.15,Reported,09/06/2022,Reported,2022,Reported,6,Reported,POST-IPO,UNITED STATES,79,Reported
STITCH FIX,Reported,SF BAY AREA,Reported,RETAIL,Reported,1400,Reported,0.18,Reported,01/06/2020,Reported,2020,Reported,6,Reported,POST-IPO,UNITED STATES,79,Reported
STOCKWELL AI,Reported,SF BAY AREA,Reported,RETAIL,Reported,0,missing,1,Reported,15/06/2020,Reported,2020,Reported,6,Reported,SERIES B,UNITED STATES,10,Reported
STOCKX,Reported,DETROIT,Reported,RETAIL,Reported,80,Reported,0,missing,28/06/2022,Reported,2022,Reported,6,Reported,SERIES E,UNITED STATES,690,Reported
STOCKX,Reported,DETROIT,Reported,RETAIL,Reported,100,Reported,0.12,Reported,23/04/2020,Reported,2020,Reported,4,Reported,SERIES C,UNITED STATES,160,Reported
STOCKX,Reported,DETROIT,Reported,RETAIL,Reported,120,Reported,0.08,Reported,28/06/2022,Reported,2022,Reported,6,Reported,SERIES E,UNITED STATES,690,Reported
STONE,Reported,SAO PAULO,Reported,FINANCE,Reported,1300,Reported,0.2,Reported,12/05/2020,Reported,2020,Reported,5,Reported,POST-IPO,BRAZIL,0,missing
STOQO,Reported,JAKARTA,Reported,FOOD,Reported,250,Reported,1,Reported,25/04/2020,Reported,2020,Reported,4,Reported,SERIES A,INDONESIA,0,missing
STORD,Reported,ATLANTA,Reported,LOGISTICS,Reported,59,Reported,0.08,Reported,02/06/2022,Reported,2022,Reported,6,Reported,SERIES D,UNITED STATES,325,Reported
STORYBLOCKS,Reported,WASHINGTON D.C.,Reported,MEDIA,Reported,0,missing,0.25,Reported,18/11/2022,Reported,2022,Reported,11,Reported,ACQUIRED,UNITED STATES,18,Reported
STORYTEL,Reported,STOCKHOLM,Reported,MEDIA,Reported,100,Reported,0.1,Reported,17/03/2022,Reported,2022,Reported,3,Reported,POST-IPO,SWEDEN,275,Reported
STRAVA,Reported,SF BAY AREA,Reported,FITNESS,Reported,0,missing,0.14,Reported,01/12/2022,Reported,2022,Reported,12,Reported,SERIES F,UNITED STATES,151,Reported
STREAM,Reported,BOULDER,Reported,PRODUCT,Reported,20,Reported,0.12,Reported,30/06/2022,Reported,2022,Reported,6,Reported,SERIES B,UNITED STATES,58,Reported
STREAMELEMENTS,Reported,TEL AVIV,Reported,MEDIA,Reported,0,missing,0.2,Reported,23/06/2022,Reported,2022,Reported,6,Reported,SERIES B,ISRAEL,111,Reported
STREAMELEMENTS,Reported,TEL AVIV,Reported,MEDIA,Reported,40,Reported,0.2,Reported,10/01/2023,Reported,2023,Reported,1,Reported,SERIES B,ISRAEL,111,Reported
STREAMSETS,Reported,SF BAY AREA,Reported,DATA,Reported,0,missing,0,missing,20/08/2020,Reported,2020,Reported,8,Reported,SERIES C,UNITED STATES,76.2,Reported
STREETBEES,Reported,LONDON,Reported,DATA,Reported,0,missing,0,missing,20/12/2022,Reported,2022,Reported,12,Reported,UNKNOWN,UNITED KINGDOM,63,Reported
STRIPE,Reported,SF BAY AREA,Reported,FINANCE,Reported,50,Reported,0,missing,19/08/2022,Reported,2022,Reported,8,Reported,SERIES H,UNITED STATES,2300,Reported
STRIPE,Reported,SF BAY AREA,Reported,FINANCE,Reported,1000,Reported,0.14,Reported,03/11/2022,Reported,2022,Reported,11,Reported,SERIES H,UNITED STATES,2300,Reported
STRONGDM,Reported,SF BAY AREA,Reported,INFRASTRUCTURE,Reported,40,Reported,0,missing,23/02/2023,Reported,2023,Reported,2,Reported,SERIES B,UNITED STATES,76,Reported
STUBHUB,Reported,SF BAY AREA,Reported,CONSUMER,Reported,0,missing,0,missing,04/08/2022,Reported,2022,Reported,8,Reported,ACQUIRED,UNITED STATES,59,Reported
STUBHUB,Reported,SF BAY AREA,Reported,CONSUMER,Reported,200,Reported,0,missing,28/05/2020,Reported,2020,Reported,5,Reported,ACQUIRED,UNITED STATES,19,Reported
STUDIO,Reported,SF BAY AREA,Reported,EDUCATION,Reported,0,missing,0,missing,03/11/2022,Reported,2022,Reported,11,Reported,SERIES B,UNITED STATES,50,Reported
STUDIO,Reported,SF BAY AREA,Reported,EDUCATION,Reported,33,Reported,0.4,Reported,13/06/2022,Reported,2022,Reported,6,Reported,SERIES B,UNITED STATES,50,Reported
STUDYSMARTER,Reported,BERLIN,Reported,EDUCATION,Reported,70,Reported,0,missing,30/11/2022,Reported,2022,Reported,11,Reported,SERIES A,GERMANY,64,Reported
STYLESEAT,Reported,SF BAY AREA,Reported,CONSUMER,Reported,0,missing,0.17,Reported,15/07/2022,Reported,2022,Reported,7,Reported,SERIES C,UNITED STATES,40,Reported
STYTCH,Reported,SF BAY AREA,Reported,SECURITY,Reported,19,Reported,0.25,Reported,27/02/2023,Reported,2023,Reported,2,Reported,SERIES B,UNITED STATES,126,Reported
SUBMITTABLE,Reported,MISSOULA,Reported,OTHER,Reported,30,Reported,0.2,Reported,25/04/2020,Reported,2020,Reported,4,Reported,SERIES B,UNITED STATES,17,Reported
SUBSPACE,Reported,LOS ANGELES,Reported,INFRASTRUCTURE,Reported,0,missing,0,missing,03/03/2021,Reported,2021,Reported,3,Reported,SERIES B,UNITED STATES,0,missing
SUBSPACE,Reported,LOS ANGELES,Reported,INFRASTRUCTURE,Reported,0,missing,1,Reported,13/05/2022,Reported,2022,Reported,5,Reported,SERIES B,UNITED STATES,0,missing
SUBSTACK,Reported,SF BAY AREA,Reported,MEDIA,Reported,13,Reported,0.14,Reported,29/06/2022,Reported,2022,Reported,6,Reported,SERIES B,UNITED STATES,82,Reported
SUMMERBIO,Reported,SF BAY AREA,Reported,HEALTHCARE,Reported,101,Reported,1,Reported,20/06/2022,Reported,2022,Reported,6,Reported,UNKNOWN,UNITED STATES,7,Reported
SUMUP,Reported,LONDON,Reported,FINANCE,Reported,0,missing,0,missing,05/05/2021,Reported,2021,Reported,5,Reported,UNKNOWN,UNITED KINGDOM,53,Reported
SUMUP,Reported,SAO PAULO,Reported,FINANCE,Reported,100,Reported,0.03,Reported,30/05/2022,Reported,2022,Reported,5,Reported,UNKNOWN,BRAZIL,50,Reported
SUNDAE,Reported,SF BAY AREA,Reported,REAL ESTATE,Reported,0,missing,0.15,Reported,30/06/2022,Reported,2022,Reported,6,Reported,SERIES C,UNITED STATES,135,Reported
SUNDAY,Reported,ATLANTA,Reported,FINANCE,Reported,90,Reported,0.23,Reported,24/06/2022,Reported,2022,Reported,6,Reported,SERIES A,UNITED STATES,124,Reported
SUNDAYSKY,Reported,NEW YORK CITY,Reported,MARKETING,Reported,24,Reported,0.13,Reported,11/07/2022,Reported,2022,Reported,7,Reported,SERIES D,UNITED STATES,74,Reported
SUPERHUMAN,Reported,SF BAY AREA,Reported,CONSUMER,Reported,23,Reported,0.22,Reported,03/06/2022,Reported,2022,Reported,6,Reported,SERIES C,UNITED STATES,108,Reported
SUPERLEARN,Reported,BENGALURU,Reported,EDUCATION,Reported,0,missing,1,Reported,21/06/2022,Reported,2022,Reported,6,Reported,SEED,INDIA,0,Reported
SUPERLOOP,Reported,BRISBANE,Reported,INFRASTRUCTURE,Reported,30,Reported,0,missing,24/08/2020,Reported,2020,Reported,8,Reported,POST-IPO,AUSTRALIA,36,Reported
SUPERPEDESTRIAN,Reported,BOSTON,Reported,TRANSPORTATION,Reported,35,Reported,0.07,Reported,22/06/2022,Reported,2022,Reported,6,Reported,SERIES C,UNITED STATES,261,Reported
SUPERRARE,Reported,WILMINGTON,Reported,CRYPTO,Reported,0,missing,0.3,Reported,06/01/2023,Reported,2023,Reported,1,Reported,SERIES A,UNITED STATES,9,Reported
SWAPPIE,Reported,HELSINKI,Reported,RETAIL,Reported,250,Reported,0.17,Reported,15/06/2022,Reported,2022,Reported,6,Reported,SERIES C,FINLAND,169,Reported
SWEETESCAPE,Reported,JAKARTA,Reported,CONSUMER,Reported,0,missing,0.3,Reported,15/04/2020,Reported,2020,Reported,4,Reported,SERIES A,INDONESIA,7,Reported
SWEETGREEN,Reported,LOS ANGELES,Reported,FOOD,Reported,0,missing,0,missing,09/08/2022,Reported,2022,Reported,8,Reported,POST-IPO,UNITED STATES,478,Reported
SWEETGREEN,Reported,LOS ANGELES,Reported,FOOD,Reported,35,Reported,0.1,Reported,17/04/2020,Reported,2020,Reported,4,Reported,SERIES I,UNITED STATES,478,Reported
SWIGGY,Reported,BENGALURU,Reported,FOOD,Reported,250,Reported,0.03,Reported,08/12/2022,Reported,2022,Reported,12,Reported,UNKNOWN,INDIA,3600,Reported
SWIGGY,Reported,BENGALURU,Reported,FOOD,Reported,350,Reported,0.05,Reported,27/07/2020,Reported,2020,Reported,7,Reported,SERIES I,INDIA,1600,Reported
SWIGGY,Reported,BENGALURU,Reported,FOOD,Reported,380,Reported,0.06,Reported,20/01/2023,Reported,2023,Reported,1,Reported,UNKNOWN,INDIA,3600,Reported
SWIGGY,Reported,BENGALURU,Reported,FOOD,Reported,800,Reported,0,missing,21/04/2020,Reported,2020,Reported,4,Reported,SERIES I,INDIA,1600,Reported
SWIGGY,Reported,BENGALURU,Reported,FOOD,Reported,1100,Reported,0.14,Reported,18/05/2020,Reported,2020,Reported,5,Reported,SERIES I,INDIA,1600,Reported
SWING EDUCATION,Reported,SF BAY AREA,Reported,EDUCATION,Reported,0,missing,0,missing,05/09/2020,Reported,2020,Reported,9,Reported,SERIES B,UNITED STATES,22.8,Reported
SWVL,Reported,CAIRO,Reported,TRANSPORTATION,Reported,0,missing,0.5,Reported,23/11/2022,Reported,2022,Reported,11,Reported,POST-IPO,EGYPT,264,Reported
SWVL,Reported,DUBAI,Reported,TRANSPORTATION,Reported,400,Reported,0.32,Reported,30/05/2022,Reported,2022,Reported,5,Reported,POST-IPO,UNITED ARAB EMIRATES,132,Reported
SWYFT,Reported,TORONTO,Reported,LOGISTICS,Reported,10,Reported,0.3,Reported,15/06/2022,Reported,2022,Reported,6,Reported,SERIES A,CANADA,20,Reported
SWYFTX,Reported,BRISBANE,Reported,CRYPTO,Reported,74,Reported,0.21,Reported,17/08/2022,Reported,2022,Reported,8,Reported,UNKNOWN,AUSTRALIA,0,missing
SWYFTX,Reported,BRISBANE,Reported,CRYPTO,Reported,90,Reported,0.4,Reported,05/12/2022,Reported,2022,Reported,12,Reported,UNKNOWN,AUSTRALIA,0,missing
SYMEND,Reported,CALGARY,Reported,OTHER,Reported,0,missing,0.13,Reported,17/11/2022,Reported,2022,Reported,11,Reported,SERIES C,CANADA,148,Reported
SYNAMEDIA,Reported,LONDON,Reported,MEDIA,Reported,200,Reported,0.12,Reported,22/02/2023,Reported,2023,Reported,2,Reported,UNKNOWN,UNITED KINGDOM,0,missing
SYNAPSEFI,Reported,SF BAY AREA,Reported,FINANCE,Reported,63,Reported,0.48,Reported,12/06/2020,Reported,2020,Reported,6,Reported,SERIES B,UNITED STATES,50,Reported
SYNAPSICA,Reported,NEW DELHI,Reported,HEALTHCARE,Reported,30,Reported,0.3,Reported,21/10/2022,Reported,2022,Reported,10,Reported,SERIES A,INDIA,4,Reported
SYNERGYSUITE,Reported,SALT LAKE CITY,Reported,FOOD,Reported,5,Reported,0.07,Reported,02/04/2020,Reported,2020,Reported,4,Reported,SERIES A,UNITED STATES,6,Reported
SYNLOGIC,Reported,BOSTON,Reported,HEALTHCARE,Reported,0,missing,0.25,Reported,01/12/2022,Reported,2022,Reported,12,Reported,POST-IPO,UNITED STATES,321,Reported
SYNOPSYS,Reported,SF BAY AREA,Reported,OTHER,Reported,100,Reported,0,missing,27/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,UNITED STATES,0,missing
SYNTHEGO,Reported,SF BAY AREA,Reported,HEALTHCARE,Reported,105,Reported,0.2,Reported,18/11/2022,Reported,2022,Reported,11,Reported,SERIES E,UNITED STATES,459,Reported
SYTE,Reported,TEL AVIV,Reported,RETAIL,Reported,13,Reported,0.08,Reported,05/07/2022,Reported,2022,Reported,7,Reported,SERIES C,ISRAEL,71,Reported
TABOOLA,Reported,NEW YORK CITY,Reported,MARKETING,Reported,100,Reported,0.06,Reported,13/09/2022,Reported,2022,Reported,9,Reported,POST-IPO,UNITED STATES,445,Reported
TACKLE,Reported,BOISE,Reported,OTHER,Reported,0,missing,0.15,Reported,15/02/2023,Reported,2023,Reported,2,Reported,SERIES C,UNITED STATES,148,Reported
TAKL,Reported,NASHVILLE,Reported,CONSUMER,Reported,130,Reported,0,missing,24/03/2020,Reported,2020,Reported,3,Reported,UNKNOWN,UNITED STATES,0,missing
TALIS BIOMEDICAL,Reported,SF BAY AREA,Reported,HEALTHCARE,Reported,0,missing,0.25,Reported,15/03/2022,Reported,2022,Reported,3,Reported,POST-IPO,UNITED STATES,8,Reported
TALKDESK,Reported,SF BAY AREA,Reported,SUPPORT,Reported,0,missing,0,missing,02/02/2023,Reported,2023,Reported,2,Reported,SERIES D,UNITED STATES,497,Reported
TALKDESK,Reported,SF BAY AREA,Reported,SUPPORT,Reported,0,missing,0,missing,05/08/2022,Reported,2022,Reported,8,Reported,SERIES D,UNITED STATES,497,Reported
TALKWALKER,Reported,LUXEMBOURG,Reported,MARKETING,Reported,0,missing,0.15,Reported,03/08/2022,Reported,2022,Reported,8,Reported,PRIVATE EQUITY,LUXEMBOURG,9,Reported
TALLY,Reported,SF BAY AREA,Reported,FINANCE,Reported,28,Reported,0.23,Reported,07/05/2020,Reported,2020,Reported,5,Reported,SERIES C,UNITED STATES,92,Reported
